url,engine_capacity,registration_year,mileage,vin_/_chassis_no.,transmission,model_grade,drive_type,dimension,fuel_type,exterior_color,*full_vin/chassis_no._will_be_shown_on_invoice,reference_no.,price,no._of_doors,manufacture_year,no._of_seats,steering,model_code,car_age,FOB (KES),Shipping (KES),Insurance (KES),CIF (KES),Import Duty (KES),Excise Duty (KES),IDF (KES),RDL (KES),VAT (KES),Port Charges (KES),Clearing Fees (KES),Registration (KES),TOTAL COST (KES)
https://carfromjapan.com/cheap-used-subaru-forester-2025-for-sale-69e2bbcd5d307c147e34cbd1,2500,2025,1900.0,SLG005***,Automatic,プレミアムＳ：ＨＥＶ　ＥＸ,4WD,17 m3,Hybrid,Other,Auction Grade,CFJ2671158,39187,5,-,5,Right,SLG,1,5074716.5,130000,76120.75,5280837.25,1848293.04,1584251.17,184829.3,105616.74,1394141.03,50000,22500,10000,10480468.54
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69a2223bed81a30543006eb9,2000,2019,57300.0,MXAA545004***,Automatic,Ｇ,4WD,17 m3,Petrol,Other,Auction Grade,CFJ2411179,18305,5,-,5,Right,MXAA54,7,2370497.5,130000,35557.46,2536054.96,887619.24,634013.74,88761.92,50721.1,649230.07,50000,22500,10000,4928901.03
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-6a08a9ff6c3bf854a3a9e57a,2500,2019,60000.0,AXAH54-4010***,Automatic,G,4WD,17 m3,Hybrid,Pearl,Auction Grade,CFJ2797349,22546,5,-,5,-,6AA-AXAH54,7,2919707.0,130000,43795.6,3093502.6,1082725.91,928050.78,108272.59,61870.05,816684.69,50000,22500,10000,6173606.63
https://carfromjapan.com/cheap-used-daihatsu-hijet-truck-2019-for-sale-69d0497e304e3d44361eaad9,660,2019,17700.0,S510P0289***,Manual,エクストラＳＡⅢｔ,4WD,8.91 m3,Petrol,Pink,Auction Grade,CFJ2596543,6534,2,-,2,Right,3BD-S510P,7,846153.0,130000,12692.3,988845.3,346095.85,197769.06,34609.59,19776.91,245233.63,50000,22500,10000,1914830.33
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-6993274b3a4a6f576877d2ff,2000,2021,9300.0,MXAA524006***,Automatic,-,2WD,14.3 m3,Petrol,Pearl,Auction Grade,CFJ2355866,18044,5,-,5,Right,6BA-MXAA52,5,2336698.0,130000,35050.47,2501748.47,875611.96,625437.12,87561.2,50034.97,640447.61,50000,22500,10000,4863341.33
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69dc2999a6e26666013a5c3c,2500,2019,78200.0,AXAH544009***,Automatic,4WD  ハイブリッドG,4WD,17 m3,Petrol,Pearl,Auction Grade,CFJ2646584,20425,5,-,5,Right,6AA-AXAH54,7,2645037.5,130000,39675.56,2814713.06,985149.57,844413.92,98514.96,56294.26,743084.25,50000,22500,10000,5624670.02
https://carfromjapan.com/cheap-used-volvo-xc60-2024-for-sale-6938b42aded52f7156211fb4,1960,2024,7000.0,LYVUZL1M6RB850***,Automatic,アルティメット Ｂ５ ＡＷＤ,4WD,14.86 m3,Petrol,Silver,Auction Grade,CFJ2074848,35268,5,-,5,Right,5AA-UB420TXCM2A,2,4567206.0,130000,68508.09,4765714.09,1667999.93,1191428.52,166799.99,95314.28,1220022.81,50000,22500,10000,9189779.63
https://carfromjapan.com/cheap-used-subaru-forester-2019-for-sale-69f533b1b371b1248fe54972,2000,2019,49800.0,SKE030***,Automatic,アドバンス,4WD,17 m3,Hybrid,Other,Auction Grade,CFJ2745231,17755,5,-,5,Right,SKE,7,2299272.5,130000,34489.09,2463761.59,862316.56,615940.4,86231.66,49275.23,630722.97,50000,22500,10000,4790748.39
https://carfromjapan.com/cheap-used-honda-acty-truck-2020-for-sale-69d5f888c15b58c1181f2c5d,656,2020,116000.0,HA9-1503***,Manual,SDX 4WD,4WD,8.67 m3,Petrol,White,Auction Grade,CFJ2618613,3700,2,-,2,Right,EBD-HA9,6,479150.0,130000,7187.25,616337.25,215718.04,123267.45,21571.8,12326.75,152851.64,50000,22500,10000,1224572.92
https://carfromjapan.com/cheap-used-nissan-x-trail-2021-for-sale-698ddee0629dce04268d9654,2000,2021,48000.0,HT32-163***,Automatic,20Xi,2WD,17 m3,Hybrid,Black,Auction Grade,CFJ2335881,14520,5,-,5,-,5AA-HT32,5,1880340.0,130000,28205.1,2038545.1,713490.79,509636.28,71349.08,40770.9,521867.55,50000,22500,10000,3978159.69
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-6a077dc5032fc82852361172,2000,2021,44000.0,5004***,Automatic,X,-,17 m3,Petrol,Red,Auction Grade,CFJ2792707,17166,5,-,-,-,MXAA52,5,2222997.0,130000,33344.96,2386341.96,835219.68,596585.49,83521.97,47726.84,610903.54,50000,22500,10000,4642799.48
https://carfromjapan.com/cheap-used-toyota-hilux-2022-for-sale-6a0283ea29365f7922528c91,2400,2022,79900.0,GUN1253935***,Automatic,-,4WD,18.6 m3,Diesel,Black,Auction Grade,CFJ2776116,26299,4,-,-,Right,3DF-GUN125,4,3405720.5,130000,51085.81,3586806.31,1255382.21,1076041.89,125538.22,71736.13,946916.87,50000,22500,10000,7144921.62
https://carfromjapan.com/cheap-used-toyota-rav4-2020-for-sale-68dc8b6f1171d35f18b3c5f1,2500,2020,29000.0,AXAP54-0001***,Automatic,ブラックトーン,4WD,14.38 m3,Hybrid,Red,Auction Grade,CFJ1747599,24666,5,-,5,-,6LA-AXAP54,6,3194247.0,130000,47913.71,3372160.71,1180256.25,1011648.21,118025.62,67443.21,890250.43,50000,22500,10000,6722284.43
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-66a6cd7c19cd4123e54a11b0,2000,2019,16600.0,4009***,Automatic,Ｇ Ｚパッケージ★トヨタセーフティセンス付！,4WD,14.38 m3,Petrol,Pearl,Auction Grade,CFJ0052523,25868,5,-,5,Right,6BA-MXAA54,7,3349906.0,130000,50248.59,3530154.59,1235554.11,882538.65,123555.41,70603.09,903719.58,50000,22500,10000,6828625.42
https://carfromjapan.com/cheap-used-bmw-2-series-2022-for-sale-69c5be0bec8c2c0d5f05d9b5,2000,2022,20000.0,WBA12CM0108C40***,Automatic,220i ｸｰﾍﾟ M Sport,-,12 m3,Petrol,Other,Auction Grade,CFJ2550251,27179,2,-,-,Right,3BA-12CM20,4,3519680.5,130000,52795.21,3702475.71,1295866.5,925618.93,129586.65,74049.51,947833.78,50000,22500,10000,7157931.08
https://carfromjapan.com/cheap-used-land-rover-range-rover-velar-2024-for-sale-6a050414a329fa1337ab2b73,2000,2024,10000.0,SALYA2AY3SA399***,Automatic,ダイナミック　ＨＳＥ　Ｐ４００ｅ,4WD,17 m3,Other,Other,Auction Grade,CFJ2783275,46693,5,-,5,Right,LY2YD,2,6046743.5,130000,90701.15,6267444.65,2193605.63,1566861.16,219360.56,125348.89,1604465.83,50000,22500,10000,12059586.73
https://carfromjapan.com/cheap-used-volvo-xc60-2019-for-sale-69d19ae6fed37d42a6800861,2000,2019,45300.0,YV1UZA8MCL1436***,Automatic,Ｄ４　ＡＷＤ　インスクリプション,4WD,17 m3,Diesel,Other,Auction Grade,CFJ2601007,23881,5,-,5,Right,UD4204TXC,7,3092589.5,130000,46388.84,3268978.34,1144142.42,817244.59,114414.24,65379.57,836858.46,50000,22500,10000,6329517.61
https://carfromjapan.com/cheap-used-toyota-land-cruiser-prado-2019-for-sale-6a053831a329faa0dfc7b866,2690,2019,43816.0,TRJ150-0107***,Automatic,TX-L PKG,4WD,17.22 m3,Petrol,Black,Auction Grade,CFJ2785149,33323,6,-,7,Right,CBA-TRJ150W,7,4315328.5,130000,64729.93,4510058.43,1578520.45,1353017.53,157852.04,90201.17,1190655.42,50000,22500,10000,8962805.04
https://carfromjapan.com/cheap-used-subaru-forester-2019-for-sale-69fd591179c5383d4aad21e2,2000,2019,38000.0,SKE-030***,Automatic,アドバンス,4WD,17 m3,Hybrid,Gray,Auction Grade,CFJ2764781,19169,5,-,5,-,5AA-SKE,7,2482385.5,130000,37235.78,2649621.28,927367.45,662405.32,92736.74,52992.43,678303.05,50000,22500,10000,5145926.27
https://carfromjapan.com/cheap-used-toyota-rav4-2022-for-sale-69e16b515d307cbf0ef340aa,2500,2022,39000.0,AXAP540006***,Automatic,Ｇ　Ｚ,4WD,17 m3,Hybrid,Other,Auction Grade,CFJ2664495,26001,5,-,5,Right,AXAP54,4,3367129.5,130000,50506.94,3547636.44,1241672.75,1064290.93,124167.28,70952.73,936576.02,50000,22500,10000,7067796.16
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69c85db4c5d5d56058cf618f,2000,2019,31300.0,MXAA542011***,Automatic,アドベンチャー,4WD,17 m3,Petrol,Other,Auction Grade,CFJ2561359,20739,5,-,5,Right,MXAA54,7,2685700.5,130000,40285.51,2855986.01,999595.1,713996.5,99959.51,57119.72,731132.42,50000,22500,10000,5540289.26
https://carfromjapan.com/cheap-used-toyota-rav4-2020-for-sale-6a05005fa329fae6d6a64748,2500,2020,84000.0,4004***,Automatic,ハイブリッドX,-,17 m3,Petrol,Gray,Auction Grade,CFJ2782959,15671,5,-,-,-,AXAH52,6,2029394.5,130000,30440.92,2189835.42,766442.4,656950.63,76644.24,43796.71,578116.55,50000,22500,10000,4394285.94
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-6a07a7fb032fc8e02e3e2e96,2500,2021,146600.0,AXAH544031***,Automatic,Hybrid G,4WD,14.3 m3,Hybrid,Other,Auction Grade,CFJ2794926,18423,5,-,5,Other,AXAH54,5,2385778.5,130000,35786.68,2551565.18,893047.81,765469.55,89304.78,51031.3,673613.21,50000,22500,10000,5106531.83
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-69bfa1110d235c254ef420bf,2500,2021,37000.0,4005***,Automatic,ハイブリッドX,-,17 m3,Petrol,Pearl,Auction Grade,CFJ2529383,21839,5,-,-,-,AXAH52,5,2828150.5,130000,42422.26,3000572.76,1050200.47,900171.83,105020.05,60011.46,792151.21,50000,22500,10000,5990627.76
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69e16d3eba10e73d03f76f52,2000,2019,38800.0,MXAA545004***,Automatic,Ｇ　Ｚパッケージ,4WD,17 m3,Petrol,Other,Auction Grade,CFJ2665221,19954,5,-,5,Right,MXAA54,7,2584043.0,130000,38760.64,2752803.65,963481.28,688200.91,96348.13,55056.07,704717.73,50000,22500,10000,5343107.77
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69d9838f65b5dc25b6497a33,2000,2019,56700.0,MXAA542012***,Automatic,Ｇ,4WD,17 m3,Petrol,Other,Auction Grade,CFJ2634211,18698,5,-,5,Right,MXAA54,7,2421391.0,130000,36320.86,2587711.87,905699.15,646927.97,90569.92,51754.24,662454.24,50000,22500,10000,5027617.37
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-6a02661629365f0e86430eed,2500,2019,62400.0,AXAH542005***,Automatic,4WD  ハイブリッドG,4WD,17 m3,Petrol,Black,Auction Grade,CFJ2775837,23983,5,-,5,Right,6AA-AXAH54,7,3105798.5,130000,46586.98,3282385.48,1148834.92,984715.64,114883.49,65647.71,866549.77,50000,22500,10000,6545517.01
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69fe7170adabac07b3358f01,2000,2019,45800.0,MXAA544010***,Automatic,4WD_G_Zパッケージ,4WD,17 m3,Petrol,Pearl,Auction Grade,CFJ2768353,22585,5,-,5,Right,6BA-MXAA54,7,2924757.5,130000,43871.36,3098628.86,1084520.1,774657.22,108452.01,61972.58,793248.99,50000,22500,10000,6003979.76
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-6a05045ca329fad9bfac01e1,2000,2019,69400.0,MXAA542011***,Automatic,Ｇ　Ｚパッケージ,4WD,17 m3,Petrol,Other,Auction Grade,CFJ2783385,20582,5,-,5,Right,MXAA54,7,2665369.0,130000,39980.53,2835349.54,992372.34,708837.38,99237.23,56706.99,725849.48,50000,22500,10000,5500852.96
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-6a049512a329fa013a9b136d,2000,2019,45000.0,MXAA54-2011***,Automatic,アドベンチャー,4WD,17 m3,Petrol,Green,Auction Grade,CFJ2780777,22153,5,-,5,-,6BA-MXAA54,7,2868813.5,130000,43032.2,3041845.7,1064646.0,760461.43,106464.6,60836.91,778712.5,50000,22500,10000,5895467.14
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69fe6e5f96adc385a8cb472f,2500,2019,74500.0,AXAH544010***,Automatic,4WDハイブリッドG,4WD,17 m3,Hybrid,Pearl,Auction Grade,CFJ2767915,21792,5,-,5,Right,6AA-AXAH54,7,2822064.0,130000,42330.96,2994394.96,1048038.24,898318.49,104803.82,59887.9,790520.27,50000,22500,10000,5978463.68
https://carfromjapan.com/cheap-used-land-rover-range-rover-velar-2024-for-sale-6992531f34c546185a4299cd,2000,2024,14400.0,SALYA2AY8RA373***,Automatic,ダイナミック　ＨＳＥ　Ｐ４００ｅ,4WD,17 m3,Other,Other,Auction Grade,CFJ2352867,44082,5,-,5,Right,LY2YD,2,5708619.0,130000,85629.29,5924248.29,2073486.9,1481062.07,207348.69,118484.97,1516607.56,50000,22500,10000,11403738.47
https://carfromjapan.com/cheap-used-nissan-x-trail-2021-for-sale-6a08fd356c3bf86619c191b7,2000,2021,50300.0,T32556***,Automatic,2.0 Xi　 純10型ﾅﾋﾞ,-,14.85 m3,Petrol,Other,Auction Grade,CFJ2798418,12915,5,-,5,Right,5BA-T32,5,1672492.5,130000,25087.39,1827579.89,639652.96,456894.97,63965.3,36551.6,467860.45,50000,22500,10000,3575005.17
https://carfromjapan.com/cheap-used-bmw-2-series-2022-for-sale-69d982b738df9bb6a1b06665,2000,2022,34000.0,WBA22BY0107L50***,Automatic,２１８ｄアクティブツアラー　エクスクルーシブ,-,11 m3,Diesel,White,Auction Grade,CFJ2633861,21124,5,-,5,Right,22BY20,4,2735558.0,130000,41033.37,2906591.37,1017306.98,726647.84,101730.7,58131.83,744087.39,50000,22500,10000,5636996.11
https://carfromjapan.com/cheap-used-subaru-forester-2021-for-sale-6a07932a032fc87b8b37a86f,1800,2021,57000.0,SK5-009***,Automatic,スポーツ,4WD,13.25 m3,Petrol,Black,Auction Grade,CFJ2793725,17206,5,-,5,-,4BA-SK5,5,2228177.0,130000,33422.65,2391599.65,837059.88,597899.91,83705.99,47831.99,612249.51,50000,22500,10000,4652846.94
https://carfromjapan.com/cheap-used-toyota-hiace-van-2021-for-sale-698de30b629dce2f518e0b3b,2700,2021,16000.0,TRH216-8013***,Automatic,ワイドS-GLダークプライム2ロングMR,4WD,16.5 m3,Petrol,Purple,Auction Grade,CFJ2336072,28357,5,-,5,-,3BF-TRH216K,5,3672231.5,130000,55083.47,3857314.97,1350060.24,1157194.49,135006.02,77146.3,1018331.15,50000,22500,10000,7677553.18
https://carfromjapan.com/cheap-used-nissan-x-trail-2022-for-sale-696cf28caf791e45206e1967,1500,2022,19000.0,SNT33-006***,Automatic,★1.5 S e-4ORCE,4WD,14.75 m3,Hybrid,Silver,Auction Grade,CFJ2227238,19719,5,-,5,-,6AA-SNT33,4,2553610.5,130000,38304.16,2721914.66,952670.13,680478.66,95267.01,54438.29,696810.15,50000,22500,10000,5284078.91
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69b54958ddf03316bdbc6084,2500,2019,33000.0,AXAH54-4012***,Automatic,G,4WD,17 m3,Hybrid,Pearl,Auction Grade,CFJ2485820,22310,5,-,5,-,6AA-AXAH54,7,2889145.0,130000,43337.17,3062482.17,1071868.76,918744.65,107186.88,61249.64,808495.29,50000,22500,10000,6112527.4
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-6a06ce086c3bf8e82153cef5,2000,2019,41000.0,MXAA54-2010***,Automatic,アドベンチャー4WD,-,17 m3,Petrol,Black,Auction Grade,CFJ2790397,22852,5,-,5,-,6BA-MXAA54,7,2959334.0,130000,44390.01,3133724.01,1096803.4,783431.0,109680.34,62674.48,802233.35,50000,22500,10000,6071046.58
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-695e36299787de048a96a255,2500,2019,19000.0,AXAH54-4010***,Automatic,ハイブリッド G E-Four,4WD,17 m3,Hybrid,Gray,Auction Grade,CFJ2179819,25844,5,-,5,-,6AA-AXAH54,7,3346798.0,130000,50201.97,3526999.97,1234449.99,1058099.99,123445.0,70540.0,931127.99,50000,22500,10000,7027162.94
https://carfromjapan.com/cheap-used-toyota-rav4-2026-for-sale-69ee9b656159e55bb30e8778,2500,2026,100.0,AXAN643004***,Automatic,アドベンチャー,4WD,17 m3,Hybrid,Other,Auction Grade,CFJ2719279,40372,5,-,5,Right,AXAN64,0,5228174.0,130000,78422.61,5436596.61,1902808.81,1630978.98,190280.88,108731.93,1435261.51,50000,22500,10000,10787158.73
https://carfromjapan.com/cheap-used-toyota-vellfire-2025-for-sale-696ce0f3c15b58c1182fc423,2390,2025,3000.0,TAHA40-0014***,Automatic,Z PREMIER,2WD,18.04 m3,Petrol,White,Auction Grade,CFJ2226971,59000,5,-,7,Right,5BA-TAHA40W,1,7640500.0,130000,114607.5,7885107.5,2759787.62,2365532.25,275978.76,157702.15,2081668.38,50000,22500,10000,15608276.67
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-67ca2af20b551722bd9c0071,2000,2019,36000.0,MXAA542012***,Automatic,Ｇ　Ｚパッケージ,4WD,17 m3,Petrol,Other,Auction Grade,CFJ0839257,21132,5,-,5,Right,MXAA54,7,2736594.0,130000,41048.91,2907642.91,1017675.02,726910.73,101767.5,58152.86,744356.58,50000,22500,10000,5639005.6
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69dad28014952d73010e2e8e,2500,2019,62500.0,AXAH544010***,Automatic,ハイブリッドＧ,4WD,17 m3,Hybrid,Other,Auction Grade,CFJ2638214,21525,5,-,5,Right,AXAH54,7,2787487.5,130000,41812.31,2959299.81,1035754.93,887789.94,103575.49,59186.0,781255.15,50000,22500,10000,5909361.33
https://carfromjapan.com/cheap-used-toyota-rav4-2022-for-sale-69eaa7b5ac4038605946e863,2500,2022,28500.0,AXAP540006***,Automatic,Ｇ　Ｚ,4WD,17 m3,Hybrid,Other,Auction Grade,CFJ2702288,27729,5,-,5,Right,AXAP54,4,3590905.5,130000,53863.58,3774769.08,1321169.18,1132430.72,132116.92,75495.38,996539.04,50000,22500,10000,7515020.32
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-69a7b0e8113d6c4f5c666469,2500,2021,19000.0,AXAP54-0005***,Automatic,G Z,4WD,17 m3,Hybrid,Pearl,Auction Grade,CFJ2431991,25451,5,-,5,-,6LA-AXAP54,5,3295904.5,130000,49438.57,3475343.07,1216370.07,1042602.92,121637.01,69506.86,917490.57,50000,22500,10000,6925450.5
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69f536f9b371b1d6f9eeddcc,2000,2019,51300.0,MXAA544008***,Automatic,Ｇ　Ｚパッケージ,4WD,17 m3,Petrol,Other,Auction Grade,CFJ2746310,20347,5,-,5,Right,MXAA54,7,2634936.5,130000,39524.05,2804460.55,981561.19,701115.14,98156.12,56089.21,717941.9,50000,22500,10000,5441824.11
https://carfromjapan.com/cheap-used-toyota-harrier-2022-for-sale-6a03b2f6a329fad4786b456e,2000,2022,57300.0,MXUA850010***,Automatic,Gﾚｻﾞｰﾊﾟｯｹｰｼﾞ,4WD,14.56 m3,Petrol,Other,Auction Grade,CFJ2778764,20347,5,-,5,Other,MXUA85,4,2634936.5,130000,39524.05,2804460.55,981561.19,701115.14,98156.12,56089.21,717941.9,50000,22500,10000,5441824.11
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69d9821838df9b751fae05ff,2500,2019,50000.0,AXAH542005***,Automatic,ハイブリッドＧ,4WD,17 m3,Hybrid,Other,Auction Grade,CFJ2633588,23017,5,-,5,Right,AXAH54,7,2980701.5,130000,44710.52,3155412.02,1104394.21,946623.61,110439.42,63108.24,833028.77,50000,22500,10000,6295506.27
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-69feeb7996adc35485ee9da6,2500,2021,12000.0,AXAP54-0002***,Automatic,ブラックトーン,4WD,17 m3,Hybrid,Black,Auction Grade,CFJ2769576,29849,5,-,5,-,6LA-AXAP54,5,3865445.5,130000,57981.68,4053427.18,1418699.51,1216028.15,141869.95,81068.54,1070104.78,50000,22500,10000,8063698.12
https://carfromjapan.com/cheap-used-bmw-2-series-2021-for-sale-69d2ebb1304e3dc4fb9b8045,1500,2021,14000.0,WBA12AK0607H61***,Automatic,２１８ｉグランクーペ　プレイ,-,15 m3,Petrol,Black,Auction Grade,CFJ2606729,14512,4,-,5,Right,7K15,5,1879304.0,130000,28189.56,2037493.56,713122.75,509373.39,71312.27,40749.87,521598.35,50000,22500,10000,3976150.19
https://carfromjapan.com/cheap-used-land-rover-range-rover-velar-2025-for-sale-6a07a725032fc848873c7d31,2000,2025,2200.0,SALYA2AY1SA399***,Automatic,ダイナミック　ＳＥ　Ｐ４００ｅ,4WD,17 m3,Other,Other,Auction Grade,CFJ2794602,54449,5,-,5,Right,LY2YD,1,7051145.5,130000,105767.18,7286912.68,2550419.44,1821728.17,255041.94,145738.25,1865449.65,50000,22500,10000,14007790.14
https://carfromjapan.com/cheap-used-toyota-hiace-van-2019-for-sale-6a024828d32bf9211e8dda31,2693,2019,45000.0,TRH211-8009***,Automatic,スーパGL,2WD,19.11 m3,Petrol,Black,Auction Grade,CFJ2774478,21619,5,-,5,-,CBF-TRH211K,7,2799660.5,130000,41994.91,2971655.41,1040079.39,891496.62,104007.94,59433.11,784517.03,50000,22500,10000,5933689.5
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69eaa82cd724f4083b8c95b7,2000,2019,66200.0,MXAA544013***,Automatic,Ｇ,4WD,17 m3,Petrol,Other,Auction Grade,CFJ2702560,18619,5,-,5,Right,MXAA54,7,2411160.5,130000,36167.41,2577327.91,902064.77,644331.98,90206.48,51546.56,659795.94,50000,22500,10000,5007773.63
https://carfromjapan.com/cheap-used-nissan-x-trail-2021-for-sale-6a08af9a6c3bf8c0adaa2979,2000,2021,50000.0,T32-556***,Automatic,2.0 Xi  純10型ナビ,2WD,14.85 m3,Petrol,Black,Auction Grade,CFJ2797651,12915,5,-,5,-,5BA-T32,5,1672492.5,130000,25087.39,1827579.89,639652.96,456894.97,63965.3,36551.6,467860.45,50000,22500,10000,3575005.17
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69dad52065b5dcff1883a8cd,2000,2019,42500.0,MXAA542016***,Automatic,アドベンチャー,4WD,17 m3,Petrol,Other,Auction Grade,CFJ2638977,20347,5,-,5,Right,MXAA54,7,2634936.5,130000,39524.05,2804460.55,981561.19,701115.14,98156.12,56089.21,717941.9,50000,22500,10000,5441824.11
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-69e954933f68797c50da70f5,2000,2021,41600.0,MXAA524006***,Automatic,Ｘ,-,17 m3,Petrol,Other,Auction Grade,CFJ2696307,18541,5,-,5,Right,MXAA52,5,2401059.5,130000,36015.89,2567075.39,898476.39,641768.85,89847.64,51341.51,657171.3,50000,22500,10000,4988181.08
https://carfromjapan.com/cheap-used-land-rover-range-rover-velar-2024-for-sale-68895a2663811c6d9191397f,2000,2024,1100.0,SALYA2AY4RA372***,Automatic,ダイナミック　ＨＳＥ　Ｐ４００ｅ,4WD,17 m3,Other,Other,Auction Grade,CFJ1488620,44299,5,-,5,Right,LY2YD,2,5736720.5,130000,86050.81,5952771.31,2083469.96,1488192.83,208347.0,119055.43,1523909.45,50000,22500,10000,11458245.97
https://carfromjapan.com/cheap-used-subaru-forester-2020-for-sale-6a02615fd32bf9dc7394ad01,2500,2020,30000.0,SK9038***,Automatic,X-ﾌﾞﾚｲｸ,4WD,14.47 m3,Petrol,Other,Auction Grade,CFJ2774909,17991,5,-,5,Other,SK9,6,2329834.5,130000,34947.52,2494782.02,873173.71,748434.61,87317.37,49895.64,658622.45,50000,22500,10000,4994725.79
https://carfromjapan.com/cheap-used-nissan-note-2019-for-sale-6a024fb2d32bf9f4da8e3ba8,1200,2019,33000.0,SNE12-007***,Automatic,e-POWER オーテック FOUR,4WD,10.53 m3,Hybrid,Blue,Auction Grade,CFJ2774508,8991,5,-,5,-,DAA-SNE12,7,1164334.5,130000,17465.02,1311799.52,459129.83,327949.88,45912.98,26235.99,335820.68,50000,22500,10000,2589348.88
https://carfromjapan.com/cheap-used-toyota-rav4-2021-for-sale-6a06bf316c3bf829d652a455,2500,2021,78000.0,AXAP54-0003***,Automatic,GZ4WD,-,17 m3,Hybrid,Pearl,Auction Grade,CFJ2790141,24038,5,-,5,-,6LA-AXAP54,5,3112921.0,130000,46693.81,3289614.81,1151365.19,986884.44,115136.52,65792.3,868458.31,50000,22500,10000,6559751.57
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-6a04957f4c42ba28c681aebd,2000,2019,53000.0,MXAA54-2011***,Automatic,アドベンチャー,4WD,17 m3,Petrol,Green,Auction Grade,CFJ2780794,21289,5,-,5,-,6BA-MXAA54,7,2756925.5,130000,41353.88,2928279.38,1024897.78,732069.85,102489.78,58565.59,749639.52,50000,22500,10000,5678441.9
https://carfromjapan.com/cheap-used-toyota-rav4-2019-for-sale-69c85edcc5d5d53ac7d32089,2000,2019,41100.0,MXAA544010***,Automatic,Ｇ　Ｚパッケージ,4WD,17 m3,Petrol,Other,Auction Grade,CFJ2561605,20739,5,-,5,Right,MXAA54,7,2685700.5,130000,40285.51,2855986.01,999595.1,713996.5,99959.51,57119.72,731132.42,50000,22500,10000,5540289.26
https://carfromjapan.com/cheap-used-mazda-familia-van-2019-for-sale-677f26c961b0caee84ec51b3,1500,2019,67000.0,NCP1607001***,Automatic,-,-,10.89 m3,Petrol,White,Auction Grade,CFJ0623699,5648,5,-,5,Other,DBE-NCP160M,7,731416.0,130000,10971.24,872387.24,305335.53,218096.81,30533.55,17447.74,223331.13,50000,22500,10000,1749632.02
https://carfromjapan.com/cheap-used-subaru-forester-2021-for-sale-69fe6df4adabac2ef22a8c9a,1800,2021,18700.0,SK5007***,Automatic,スポーツ,4WD,17 m3,Petrol,Silver,Auction Grade,CFJ2767819,18376,5,-,5,Right,SK5,5,2379692.0,130000,35695.38,2545387.38,890885.58,636346.84,89088.56,50907.75,651619.17,50000,22500,10000,4946735.28
https://carfromjapan.com/cheap-used-bmw-2-series-2022-for-sale-67de00fca5a78f23cd4ccc69,3000,2022,7000.0,08C40***,Automatic,M240i xDriveクーペ,-,12 m3,Petrol,Other,Auction Grade,CFJ0927103,45311,2,-,-,-,52CM30,4,5867774.5,130000,88016.62,6085791.12,2130026.89,1825737.34,213002.69,121715.82,1606648.86,50000,22500,10000,12065422.71
https://carfromjapan.com/cheap-used-toyota-rav4-2020-for-sale-69c70cfea554522d6523e4cb,2000,2020,30800.0,MXAA525003***,Automatic,Ｘ,-,17 m3,Petrol,Other,Auction Grade,CFJ2557548,18855,5,-,5,Right,MXAA52,6,2441722.5,130000,36625.84,2608348.34,912921.92,652087.08,91292.19,52166.97,667737.17,50000,22500,10000,5067053.67
https://carfromjapan.com/cheap-used-toyota-land-cruiser-prado-2021-for-sale-6a07a9c56c3bf80a477576b7,2800,2021,62900.0,GDJ1510010***,Automatic,ＴＺ－Ｇ,4WD,17 m3,Diesel,Black,Auction Grade,CFJ2795357,46732,5,-,7,Right,GDJ151W,5,6051794.0,130000,90776.91,6272570.91,2195399.82,1881771.27,219539.98,125451.42,1655958.72,50000,22500,10000,12433192.12
